dong_kostat,dong_mois,sigungu_kostat,sigungu_mois,sido_kostat,sido_mois,dong_name_ko,dong_name_en,sigungu_name_ko,sido_name_ko,full_name_ko
11190730,1156051500,11190,11560,11,11,영등포본동,Yeongdeungpobon-dong,영등포구,서울특별시,서울특별시 영등포구 영등포본동
11190740,1156053500,11190,11560,11,11,영등포동,Yeongdeungpo-dong,영등포구,서울특별시,서울특별시 영등포구 영등포동
11190750,1156058500,11190,11560,11,11,도림동,Dorim-dong,영등포구,서울특별시,서울특별시 영등포구 도림동
11190760,1156060500,11190,11560,11,11,문래동,Mullae-dong,영등포구,서울특별시,서울특별시 영등포구 문래동
11200520,1159052000,11200,11590,11,11,노량진2동,Noryangjin2-dong,동작구,서울특별시,서울특별시 동작구 노량진2동
11200530,1159053000,11200,11590,11,11,상도1동,Sangdo1-dong,동작구,서울특별시,서울특별시 동작구 상도1동
11200540,1159054000,11200,11590,11,11,상도2동,Sangdo2-dong,동작구,서울특별시,서울특별시 동작구 상도2동
11200550,1159055000,11200,11590,11,11,상도3동,Sangdo3-dong,동작구,서울특별시,서울특별시 동작구 상도3동
11200560,1159056000,11200,11590,11,11,상도4동,Sangdo4-dong,동작구,서울특별시,서울특별시 동작구 상도4동
11200630,1159062000,11200,11590,11,11,사당1동,Sadang1-dong,동작구,서울특별시,서울특별시 동작구 사당1동
11200650,1159064000,11200,11590,11,11,사당3동,Sadang3-dong,동작구,서울특별시,서울특별시 동작구 사당3동
11200660,1159065000,11200,11590,11,11,사당4동,Sadang4-dong,동작구,서울특별시,서울특별시 동작구 사당4동
11200670,1159065100,11200,11590,11,11,사당5동,Sadang5-dong,동작구,서울특별시,서울특별시 동작구 사당5동
11200680,1159066000,11200,11590,11,11,대방동,Daebang-dong,동작구,서울특별시,서울특별시 동작구 대방동
11200690,1159067000,11200,11590,11,11,신대방1동,Sindaebang1-dong,동작구,서울특별시,서울특별시 동작구 신대방1동
11200700,1159068000,11200,11590,11,11,신대방2동,Sindaebang2-dong,동작구,서울특별시,서울특별시 동작구 신대방2동
11200710,1159060500,11200,11590,11,11,흑석동,Heukseok-dong,동작구,서울특별시,서울특별시 동작구 흑석동
11200720,1159051000,11200,11590,11,11,노량진1동,Noryangjin1-dong,동작구,서울특별시,서울특별시 동작구 노량진1동
11200730,1159063000,11200,11590,11,11,사당2동,Sadang2-dong,동작구,서울특별시,서울특별시 동작구 사당2동
11210520,1162052500,11210,11620,11,11,보라매동,Boramae-dong,관악구,서울특별시,서울특별시 관악구 보라매동
11210540,1162054500,11210,11620,11,11,청림동,Cheongnim-dong,관악구,서울특별시,서울특별시 관악구 청림동
11210570,1162057500,11210,11620,11,11,행운동,Haengun-dong,관악구,서울특별시,서울특별시 관악구 행운동
11210580,1162058500,11210,11620,11,11,낙성대동,Nakseongdae-dong,관악구,서울특별시,서울특별시 관악구 낙성대동
11210610,1162061500,11210,11620,11,11,중앙동,Jungang-dong,관악구,서울특별시,서울특별시 관악구 중앙동
11210620,1162062500,11210,11620,11,11,인헌동,Inheon-dong,관악구,서울특별시,서울특별시 관악구 인헌동
11210630,1162063000,11210,11620,11,11,남현동,Namhyeon-dong,관악구,서울특별시,서울특별시 관악구 남현동
11210640,1162064500,11210,11620,11,11,서원동,Seowon-dong,관악구,서울특별시,서울특별시 관악구 서원동
11210650,1162065500,11210,11620,11,11,신원동,Sinwon-dong,관악구,서울특별시,서울특별시 관악구 신원동
11210660,1162066500,11210,11620,11,11,서림동,Seorim-dong,관악구,서울특별시,서울특별시 관악구 서림동
11210680,1162068500,11210,11620,11,11,신사동,Sinsa-dong,관악구,서울특별시,서울특별시 관악구 신사동
11210690,1162069500,11210,11620,11,11,신림동,Sillim-dong,관악구,서울특별시,서울특별시 관악구 신림동
11210710,1162071500,11210,11620,11,11,난향동,Nanhyang-dong,관악구,서울특별시,서울특별시 관악구 난향동
11210720,1162072500,11210,11620,11,11,조원동,Jowon-dong,관악구,서울특별시,서울특별시 관악구 조원동
11210730,1162073500,11210,11620,11,11,대학동,Daehak-dong,관악구,서울특별시,서울특별시 관악구 대학동
11210780,1162060500,11210,11620,11,11,은천동,Euncheon-dong,관악구,서울특별시,서울특별시 관악구 은천동
11210790,1162056500,11210,11620,11,11,성현동,Seonghyeon-dong,관악구,서울특별시,서울특별시 관악구 성현동
11210800,1162059500,11210,11620,11,11,청룡동,Cheongnyong-dong,관악구,서울특별시,서울특별시 관악구 청룡동
11210810,1162077500,11210,11620,11,11,난곡동,Nangok-dong,관악구,서울특별시,서울특별시 관악구 난곡동
11210820,1162074500,11210,11620,11,11,삼성동,Samseong-dong,관악구,서울특별시,서울특별시 관악구 삼성동
11210830,1162076500,11210,11620,11,11,미성동,Miseong-dong,관악구,서울특별시,서울특별시 관악구 미성동
11220510,1165051000,11220,11650,11,11,서초1동,Seocho1-dong,서초구,서울특별시,서울특별시 서초구 서초1동
11220520,1165052000,11220,11650,11,11,서초2동,Seocho2-dong,서초구,서울특별시,서울특별시 서초구 서초2동
11220530,1165053000,11220,11650,11,11,서초3동,Seocho3-dong,서초구,서울특별시,서울특별시 서초구 서초3동
11220540,1165053100,11220,11650,11,11,서초4동,Seocho4-dong,서초구,서울특별시,서울특별시 서초구 서초4동
11220550,1165054000,11220,11650,11,11,잠원동,Jamwon-dong,서초구,서울특별시,서울특별시 서초구 잠원동
11220560,1165055000,11220,11650,11,11,반포본동,Banpobon-dong,서초구,서울특별시,서울특별시 서초구 반포본동
11220570,1165056000,11220,11650,11,11,반포1동,Banpo1-dong,서초구,서울특별시,서울특별시 서초구 반포1동
11220580,1165057000,11220,11650,11,11,반포2동,Banpo2-dong,서초구,서울특별시,서울특별시 서초구 반포2동
11220590,1165058000,11220,11650,11,11,반포3동,Banpo3-dong,서초구,서울특별시,서울특별시 서초구 반포3동
11220600,1165058100,11220,11650,11,11,반포4동,Banpo4-dong,서초구,서울특별시,서울특별시 서초구 반포4동
11220610,1165059000,11220,11650,11,11,방배본동,Bangbaebon-dong,서초구,서울특별시,서울특별시 서초구 방배본동
11220620,1165060000,11220,11650,11,11,방배1동,Bangbae1-dong,서초구,서울특별시,서울특별시 서초구 방배1동
11220630,1165061000,11220,11650,11,11,방배2동,Bangbae2-dong,서초구,서울특별시,서울특별시 서초구 방배2동
11220640,1165062000,11220,11650,11,11,방배3동,Bangbae3-dong,서초구,서울특별시,서울특별시 서초구 방배3동
11220650,1165062100,11220,11650,11,11,방배4동,Bangbae4-dong,서초구,서울특별시,서울특별시 서초구 방배4동
